Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
Indiana,US,2021-01-02 05:22:33,39.78163624,-86.13826325,71487,1300,0,70187,"Marion, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.32467367,-86.26185087,4519,87,0,4432,"Marshall, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.7099921,-86.80373186,601,12,0,589,"Martin, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.76940965,-86.04525048,2758,39,0,2719,"Miami, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.16130004,-86.52414358,8075,116,0,7959,"Monroe, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.04034823,-86.89335024,2889,65,0,2824,"Montgomery, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.47899078,-86.44573375,4354,88,0,4266,"Morgan, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.95610449,-87.39635768,831,24,0,807,"Newton, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.39672484,-85.41966713,4081,63,0,4018,"Noble, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.955305,-84.96515993,400,10,0,390,"Ohio, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.54118920000001,-86.49523093,1245,33,0,1212,"Orange, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.31145587,-86.83900724,1344,37,0,1307,"Owen, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.77202286,-87.20375833,1175,12,0,1163,"Parke, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.07809328,-86.63741946,1212,23,0,1189,"Perry, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.40112197,-87.23574907,947,28,0,919,"Pike, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.45986947,-87.06848888,12948,204,0,12744,"Porter, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.02097333,-87.86480429,1941,27,0,1914,"Posey, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.04166107,-86.69890683,858,34,0,824,"Pulaski, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.66437981,-86.84517605,2489,39,0,2450,"Putnam, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.15734772,-85.01139319,1860,51,0,1809,"Randolph, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.10235626,-85.26212744,2513,42,0,2471,"Ripley, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.62002287,-85.4655599,1221,15,0,1206,"Rush, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.68672078,-85.74627859,1933,38,0,1895,"Scott, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.52305623,-85.79158570000001,3447,74,0,3373,"Shelby, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.01519732,-87.0079644,1520,14,0,1506,"Spencer, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.61756781,-86.29040834,24443,418,0,24025,"St. Joseph, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.27890281,-86.64686895,1560,46,0,1514,"Starke, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.64423868,-85.00101094,2681,27,0,2654,"Steuben, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.08952258,-87.41414469,1689,29,0,1660,"Sullivan, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.82767338,-85.03022429,508,6,0,502,"Switzerland, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.38872739,-86.89413959,15176,94,0,15082,"Tippecanoe, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.31123252,-86.05234925,1100,37,0,1063,"Tipton, Indiana, US"
Indiana,US,2021-01-02 05:22:33,,,0,231,0,0,"Unassigned, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.62550777,-84.92497066,511,4,0,507,"Union, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.02658833,-87.58763124,15786,271,0,15515,"Vanderburgh, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.8523352,-87.46160542,1274,32,0,1242,"Vermillion, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.42944561,-87.39169027,9391,184,0,9207,"Vigo, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.84704239,-85.79328272,2630,58,0,2572,"Wabash, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.34728141,-87.35602659,545,10,0,535,"Warren, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.08922676,-87.2716085,5326,107,0,5219,"Warrick, Indiana, US"
Indiana,US,2021-01-02 05:22:33,38.60219804,-86.1049363,1450,16,0,1434,"Washington, Indiana, US"
Indiana,US,2021-01-02 05:22:33,39.8633444,-85.01044989,5291,152,0,5139,"Wayne, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.72934187,-85.22132966,1935,51,0,1884,"Wells, Indiana, US"
Indiana,US,2021-01-02 05:22:33,40.74911165,-86.86492015,2351,38,0,2313,"White, Indiana, US"
Indiana,US,2021-01-02 05:22:33,41.13863784,-85.50791236,2500,28,0,2472,"Whitley, Indiana, US"
Iowa,US,2021-01-02 05:22:33,41.33075609,-94.47105874,610,17,0,593,"Adair, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.02903567,-94.69932645,266,2,0,264,"Adams, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.28383218,-91.37860922,1184,25,0,1159,"Allamakee, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.74324454,-92.86865906,976,36,0,940,"Appanoose, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.6844628,-94.90581859,384,7,0,377,"Audubon, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.08011739,-92.06463573,1989,37,0,1952,"Benton, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.4704581,-92.30524729,12820,218,0,12602,"Black Hawk, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.03657094,-93.9313999,1924,15,0,1909,"Boone, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.77461496,-92.31795937,2271,44,0,2227,"Bremer, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.4709188,-91.83510825,1445,16,0,1429,"Buchanan, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.73545875,-95.15100162,3727,26,0,3701,"Buena Vista, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.73172833,-92.79015971,1290,22,0,1268,"Butler, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.38521079,-94.64046046,1173,9,0,1164,"Calhoun, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.03617207,-94.86032705,2393,30,0,2363,"Carroll, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33149454,-94.92792482,1056,38,0,1018,"Cass, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.77233777,-91.13246684,1398,18,0,1380,"Cedar, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.08177563,-93.2612239,4353,62,0,4291,"Cerro Gordo, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.73538914,-95.62389402,1241,22,0,1219,"Cherokee, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.06001295,-92.31773347,1041,11,0,1030,"Chickasaw, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.02868181,-93.78499767,690,6,0,684,"Clarke, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.08247182,-95.15096481,1551,12,0,1539,"Clay, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.84443388,-91.34133693,1396,46,0,1350,"Clayton, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.89981633,-90.53275096,4151,55,0,4096,"Clinton, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.03718237,-95.3819718,2133,22,0,2111,"Crawford, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.68560356,-94.04127625,7983,66,0,7917,"Dallas, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.74773536,-92.41005468,639,20,0,619,"Davis, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.73742757,-93.78645949,430,4,0,426,"Decatur, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.47104597,-91.3664492,1637,29,0,1608,"Delaware, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.92012606,-91.18326592,3548,34,0,3514,"Des Moines, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.37787725,-95.1510206,1717,20,0,1697,"Dickinson, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.46815349,-90.88181925,10653,136,0,10517,"Dubuque, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.37782951,-94.67858943,1020,24,0,996,"Emmet, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.86271799,-91.8441231,1412,19,0,1393,"Fayette, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.06000529999999,-92.78940097,1284,34,0,1250,"Floyd, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.73270384,-93.26256925,909,17,0,892,"Franklin, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.74542720000001,-95.60129045,472,5,0,467,"Fremont, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.03614551,-94.39658081,648,7,0,641,"Greene, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.40183723,-92.78829551,1095,17,0,1078,"Grundy, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.68378965,-94.50111014,957,23,0,934,"Guthrie, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.38382428,-93.70197703,1491,24,0,1467,"Hamilton, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.08178477,-93.73454884,1183,24,0,1159,"Hancock, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.38353877,-93.23654611,1457,26,0,1431,"Hardin, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.68330137,-95.81558439,1446,53,0,1393,"Harrison, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.98767962,-91.54436349,2485,27,0,2458,"Henry, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.35671042,-92.31702714,727,17,0,710,"Howard, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.7764426,-94.20722537,983,18,0,965,"Humboldt, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.38696136,-95.51355387,699,29,0,670,"Ida, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.68630265,-92.0643373,1141,21,0,1120,"Iowa, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.17178824,-90.57354837,1785,29,0,1756,"Jackson, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.68576082,-93.05567785,2914,53,0,2861,"Jasper, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.03192394,-91.94849466,1033,20,0,1013,"Jefferson, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.67169354,-91.58754744,11186,47,0,11139,"Johnson, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.12118609,-91.13139641,2593,48,0,2545,"Jones, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33649833,-92.1785067,792,25,0,767,"Keokuk, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.20405458,-94.20691791,1559,32,0,1527,"Kossuth, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.64181461,-91.48183025,2878,24,0,2854,"Lee, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.07923082,-91.59809485,16659,245,0,16414,"Linn, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.21842119,-91.26102611,1076,24,0,1052,"Louisa, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.02958964,-93.32780803,584,8,0,576,"Lucas, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.38107862,-96.20926845,1260,25,0,1235,"Lyon, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33081904,-94.01554631,975,8,0,967,"Madison, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33521503,-92.64083907,1749,34,0,1715,"Mahaska, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33445101,-93.09934783,2716,47,0,2669,"Marion, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.03586837,-92.9990819,4037,57,0,3980,"Marshall, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.03299766,-95.61920963,1285,15,0,1270,"Mills, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.35638371,-92.78887719,1048,30,0,1018,"Mitchell, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.05220391,-95.95743843,549,16,0,533,"Monona, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.02988815,-92.8690667,682,17,0,665,"Monroe, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.03018714,-95.15642896,770,15,0,755,"Montgomery, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.48370744,-91.1121697,3584,75,0,3509,"Muscatine, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.08310673,-95.62474482,1591,53,0,1538,"O'Brien, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.37824276,-95.62422844,614,8,0,606,"Osceola, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.7393172,-95.1497813,1373,13,0,1360,"Page, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.08193849,-94.67824621,819,8,0,811,"Palo Alto, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.737633,-96.21366621,3366,51,0,3315,"Plymouth, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.73420133,-94.67862564,724,12,0,712,"Pocahontas, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.68679484,-93.57767461,41670,412,0,41258,"Polk, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33640314,-95.53907776,8327,95,0,8232,"Pottawattamie, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.68625425,-92.53155731,1212,24,0,1188,"Poweshiek, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.73518949,-94.24368535,367,7,0,360,"Ringgold, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.38624071,-95.10547892,1041,14,0,1027,"Sac, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.63935978,-90.61959493,14197,152,0,14045,"Scott, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.6850066,-95.31015553,950,24,0,926,"Shelby, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.08221074,-96.1767568,4355,44,0,4311,"Sioux, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.03621213,-93.46499005,8033,31,0,8002,"Story, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.07991767,-92.53266945,1762,55,0,1707,"Tama, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.73710579,-94.69778563,547,9,0,538,"Taylor, Iowa, US"
Iowa,US,2021-01-02 05:22:33,,,751,0,0,751,"Unassigned, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.0277278,-94.24234847,1034,19,0,1015,"Union, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.75326764,-91.95017958,456,11,0,445,"Van Buren, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.03064984,-92.40954728,3144,91,0,3053,"Wapello, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33559454,-93.56007641,3836,34,0,3802,"Warren, Iowa, US"
Iowa,US,2021-01-02 05:22:33,41.33577126,-91.71725711,1893,28,0,1865,"Washington, Iowa, US"
Iowa,US,2021-01-02 05:22:33,40.73969028,-93.32752197,384,21,0,363,"Wayne, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.42853483,-94.17987389,4455,64,0,4391,"Webster, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.37751174,-93.73407298,1104,28,0,1076,"Winnebago, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.29094334,-91.84422722,1386,18,0,1368,"Winneshiek, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.38979414,-96.0459439,12339,167,0,12172,"Woodbury, Iowa, US"
Iowa,US,2021-01-02 05:22:33,43.37750768,-93.26087602,528,3,0,525,"Worth, Iowa, US"
Iowa,US,2021-01-02 05:22:33,42.73305373,-93.73515113,1530,18,0,1512,"Wright, Iowa, US"
Kansas,US,2021-01-02 05:22:33,37.88582951,-95.30030847,683,11,0,672,"Allen, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.21413251,-95.29272815,594,2,0,592,"Anderson, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.53185661,-95.30870026,1268,10,0,1258,"Atchison, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.2288586,-98.68460053,291,3,0,288,"Barber, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.47889676,-98.75636726,2229,35,0,2194,"Barton, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.85508555,-94.84865997,971,10,0,961,"Bourbon, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.82652589,-95.56421698,1057,22,0,1035,"Brown, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.78134351,-96.83878537,5493,23,0,5470,"Butler, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.30292938,-96.59563862,238,3,0,235,"Chase, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.14994405,-96.2454192,189,3,0,186,"Chautauqua, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.16928494,-94.8462897,1764,33,0,1731,"Cherokee, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78580976,-101.7318201,284,10,0,274,"Cheyenne, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.23577007,-99.81883015,195,5,0,190,"Clark, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.34948772,-97.16518128,647,20,0,627,"Clay, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.48028352,-97.64925343,864,22,0,842,"Cloud, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.2365018,-95.73379515,523,10,0,513,"Coffey, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.19114520000001,-99.27113247,150,7,0,143,"Comanche, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.23781842,-96.83776647,2663,46,0,2617,"Cowley, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.50675523,-94.85245778,3454,34,0,3420,"Crawford, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78468441,-100.4594081,231,8,0,223,"Decatur, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.86600962,-97.15532383,1274,16,0,1258,"Dickinson, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.79067154,-95.14056866,738,7,0,731,"Doniphan, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.88503636,-95.2925121,6482,34,0,6448,"Douglas, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.88735543,-99.31263309,240,8,0,232,"Edwards, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.45338105,-96.24369667,114,0,0,114,"Elk, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.91458712,-99.31751551,3231,54,0,3177,"Ellis, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.69677695,-98.20462799,1059,10,0,1049,"Ellsworth, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.04340344,-100.7381938,5482,35,0,5447,"Finney, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.69200114,-99.88825298,5182,44,0,5138,"Ford, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.56443815,-95.28644341,1835,18,0,1817,"Franklin, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.99871131,-96.7577178,1841,17,0,1824,"Geary, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.91588178,-100.4829321,335,20,0,315,"Gove, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.34987223,-99.88332493,206,3,0,203,"Graham, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.56227336,-101.3079758,912,14,0,898,"Grant, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.73836671,-100.4369088,523,9,0,514,"Gray, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.4808095,-101.8061079,95,1,0,94,"Greeley, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.8774388,-96.23250453,471,6,0,465,"Greenwood, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.99978709,-101.7921066,188,0,0,188,"Hamilton, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.19175361,-98.07578384,434,15,0,419,"Harper, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.04293782,-97.42747573,2707,27,0,2680,"Harvey, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.5620394,-100.8710738,364,2,0,362,"Haskell, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.08780079,-99.89829881,162,5,0,157,"Hodgeman, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.41673394,-95.79356799,1039,10,0,1029,"Jackson, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.2347941,-95.38289232,1206,10,0,1196,"Jefferson, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78470589,-98.21820662,151,3,0,148,"Jewell, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.88548175,-94.82250877,39696,454,0,39242,"Johnson, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.00017981,-101.321681,507,9,0,498,"Kearny, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.55909527,-98.13638678,564,7,0,557,"Kingman, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.55848695,-99.2856537,178,1,0,177,"Kiowa, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.19113093,-95.29849679,1993,30,0,1963,"Labette, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.48119447,-100.4660754,127,5,0,122,"Lane, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.20183497,-95.03620809,5118,38,0,5080,"Leavenworth, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.04549684,-98.20756994,217,2,0,215,"Lincoln, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.21267844,-94.84254089,534,3,0,531,"Linn, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.91735806,-101.148475,276,6,0,270,"Logan, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.45576156,-96.15275715,3404,59,0,3345,"Lyon, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.35855394,-97.0985251,701,7,0,694,"Marion, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78359669,-96.52278974,855,21,0,834,"Marshall, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.39184858,-97.64769869,2385,26,0,2359,"McPherson, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.23859987,-100.364831,400,4,0,396,"Meade, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.56383358,-94.83832189,1880,15,0,1865,"Miami, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.39331582,-98.20906732,401,3,0,398,"Mitchell, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.19236568,-95.74329258,2316,27,0,2289,"Montgomery, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.68827511,-96.65128437,404,16,0,388,"Morris, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.19141121,-101.79925190000002,201,8,0,193,"Morton, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78345387,-96.01392079,1354,49,0,1305,"Nemaha, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.55862897,-95.30670046,1229,14,0,1215,"Neosho, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.47974157,-99.91547333,306,15,0,291,"Ness, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78443827,-99.90286639,1165,25,0,1140,"Norton, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.65235984,-95.72707998,836,8,0,828,"Osage, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.3503437,-98.76753828,195,1,0,194,"Osborne, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.13237408,-97.65020313,421,8,0,413,"Ottawa, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.18108732,-99.23692334,1012,7,0,1005,"Pawnee, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78465501,-99.34668865,585,12,0,573,"Phillips, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.37925655,-96.34564657,1151,6,0,1145,"Pottawatomie, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.64780729,-98.73922153,686,19,0,667,"Pratt, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78525843,-101.0761617,256,7,0,249,"Rawlins, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.95230263,-98.08607292,7041,104,0,6937,"Reno, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.82799632,-97.65036709,578,11,0,567,"Republic, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.34616184,-98.19992118,820,4,0,816,"Rice, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.28935726,-96.73420026,4917,20,0,4897,"Riley, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.35022773,-99.32484567,533,9,0,524,"Rooks, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.52275276,-99.30863983,343,8,0,335,"Rush, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.91462787,-98.76254297,727,18,0,709,"Russell, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.78369175,-97.65185177,4552,58,0,4494,"Saline, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.48222076,-100.9066539,515,16,0,499,"Scott, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.6842718,-97.4608198,40608,406,0,40202,"Sedgwick, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.19324632,-100.8507201,3533,28,0,3505,"Seward, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.04100763,-95.7557264,11929,219,0,11710,"Shawnee, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.35018161,-100.4418259,388,8,0,380,"Sheridan, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.35147699,-101.7197624,545,9,0,536,"Sherman, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78516566,-98.78566062,216,1,0,215,"Smith, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.03100851,-98.71762001,280,8,0,272,"Stafford, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.56304714,-101.7843534,161,5,0,156,"Stanton, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.1923008,-101.3118967,487,6,0,481,"Stevens, Kansas, US"
Kansas,US,2021-01-02 05:22:33,37.23682549,-97.47721621,1393,21,0,1372,"Sumner, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.35107575,-101.0553705,904,7,0,897,"Thomas, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.91467218,-99.87284448,295,5,0,290,"Trego, Kansas, US"
Kansas,US,2021-01-02 05:22:33,,,0,94,0,0,"Unassigned, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.95471985,-96.20350509,452,8,0,444,"Wabaunsee, Kansas, US"
Kansas,US,2021-01-02 05:22:33,38.91686134,-101.7638876,161,2,0,159,"Wallace, Kansas, US"
Kansas,US,2021-01-02 05:22:33,39.78420784,-97.0875323,440,8,0,432,"Washington, Kansas, US"
